user_id,group,arpu_pre,arpu,sessions,page_load_ms
122812,A,0.0,0.0,9,471.6
122813,A,0.0,0.0,6,324.1
122814,A,0.0,0.0,7,445.2
122815,B,8.11,93.56,4,486.2
122816,B,0.0,0.0,6,270.5
122817,B,0.0,0.0,7,451.3
122818,B,0.0,14.94,8,449.9
122819,A,0.0,45.9,5,113.4
122820,B,0.0,0.0,4,763.6
122821,A,0.0,0.0,8,491.9
122822,B,0.0,32.03,6,309.4
122823,A,0.0,0.0,5,300.3
122824,A,70.0,0.0,5,453.0
122825,A,0.0,0.0,4,272.3
122826,B,12.57,0.0,6,357.6
122827,A,0.0,15.9,7,343.3
122828,B,0.0,0.0,0,149.5
122829,B,0.0,0.0,7,740.0
122830,A,26.25,0.0,6,340.1
122831,A,0.0,53.31,5,267.7
122832,A,0.0,32.43,4,424.9
122833,A,0.0,0.0,5,492.7
122834,B,0.0,0.0,6,314.1
122835,A,0.0,33.72,7,583.8
122836,A,0.0,0.0,2,508.0
122837,B,0.0,75.87,5,488.9
122838,A,0.0,0.0,7,219.5
122839,A,0.0,0.0,4,788.7
122840,B,0.0,0.0,3,790.9
122841,A,0.0,28.97,5,442.5
122842,B,0.0,0.0,5,528.4
122843,B,0.0,0.0,1,406.2
122844,B,0.0,135.9,7,650.0
122845,A,0.0,45.58,7,356.8
122846,B,0.0,0.0,8,387.5
122847,B,0.0,95.42,6,263.6
122848,A,14.04,0.0,2,337.9
122849,B,0.0,0.0,8,423.7
122850,A,0.0,35.48,4,300.1
122851,B,17.59,0.0,3,459.7
122852,A,29.86,0.0,7,571.1
122853,B,0.0,0.0,1,190.7
122854,B,10.84,0.0,10,390.6
122855,B,0.0,10.26,7,566.7
122856,A,33.68,0.0,7,413.8
122857,A,17.68,0.0,5,400.5
122858,A,0.0,29.46,7,476.6
122859,B,15.46,0.0,5,361.9
122860,A,0.0,0.0,8,269.5
122861,B,0.0,0.0,3,505.1
122862,A,56.99,55.77,5,473.8
122863,A,22.34,0.0,5,432.7
122864,A,0.0,0.0,6,462.2
122865,B,15.48,0.0,5,599.6
122866,B,0.0,23.47,8,745.2
122867,A,0.0,61.51,1,333.4
122868,A,0.0,0.0,9,554.4
122869,A,0.0,0.0,7,420.4
122870,B,0.0,0.0,8,466.1
122871,B,0.0,0.0,8,518.4
122872,A,19.64,0.0,2,404.1
122873,A,56.24,0.0,7,373.9
122874,B,0.0,8.16,5,357.9
122875,A,26.82,0.0,4,318.0
122876,A,16.36,6.16,2,399.0
122877,A,147.85,41.55,4,369.5
122878,B,0.0,0.0,3,525.4
122879,B,0.0,0.0,1,332.2
122880,B,0.0,0.0,5,533.4
122881,A,0.0,23.13,8,226.2
122882,B,68.67,32.5,13,666.6
122883,B,0.0,0.0,3,523.0
122884,A,20.3,0.0,3,328.1
122885,B,0.0,0.0,5,455.2
122886,B,0.0,0.0,3,420.7
122887,A,0.0,28.12,7,308.8
122888,B,55.94,0.0,1,281.4
122889,B,0.0,0.0,4,376.3
122890,B,0.0,0.0,4,423.6
122891,B,0.0,0.0,6,517.7
122892,B,0.0,0.0,5,640.4
122893,A,0.0,0.0,6,574.5
122894,B,0.0,0.0,6,523.4
122895,B,20.74,0.0,6,468.3
122896,B,0.0,0.0,4,590.4
122897,B,0.0,0.0,1,537.3
122898,B,0.0,0.0,3,375.8
122899,B,22.82,0.0,2,525.1
122900,B,0.0,27.75,6,524.8
122901,A,0.0,0.0,9,499.4
122902,A,17.76,63.09,2,605.6
122903,B,0.0,0.0,2,362.6
122904,B,22.23,0.0,6,366.5
122905,A,0.0,18.48,8,441.2
122906,B,0.0,0.0,4,414.4
122907,A,7.41,0.0,4,373.4
122908,B,0.0,102.92,3,372.8
122909,B,14.19,31.73,6,235.2
122910,B,24.96,0.0,4,370.0
122911,B,51.8,0.0,4,485.7
122912,B,0.0,0.0,3,321.8
122913,B,0.0,0.0,2,631.5
122914,B,0.0,0.0,7,331.7
122915,A,0.0,0.0,5,250.8
122916,B,49.41,0.0,4,456.6
122917,A,0.0,572.08,1,569.9
122918,A,0.0,23.08,3,454.8
122919,A,0.0,0.0,4,426.7
122920,A,0.0,187.99,5,723.5
122921,A,23.85,55.7,7,416.1
122922,A,0.0,0.0,4,278.5
122923,B,0.0,0.0,9,525.8
122924,B,0.0,0.0,4,447.1
122925,A,0.0,0.0,3,377.1
122926,A,0.0,25.17,4,400.9
122927,B,43.63,0.0,2,423.6
122928,A,0.0,0.0,8,283.5
122929,A,0.0,13.97,3,324.8
122930,A,0.0,0.0,3,425.5
122931,A,0.0,0.0,7,369.4
122932,B,0.0,0.0,3,359.1
122933,A,0.0,0.0,5,376.1
122934,A,0.0,0.0,6,192.1
122935,B,28.36,44.7,5,418.2
122936,A,0.0,0.0,6,387.1
122937,A,0.0,0.0,5,340.1
122938,B,0.0,56.89,6,535.2
122939,B,97.22,47.35,6,506.0
122940,A,14.88,0.0,5,280.9
122941,B,0.0,200.58,3,465.2
122942,A,0.0,8.97,4,397.3
122943,A,0.0,0.0,3,410.7
122944,A,0.0,0.0,3,225.6
122945,B,247.49,0.0,5,395.8
122946,A,0.0,0.0,3,262.6
122947,A,0.0,0.0,2,545.4
122948,B,0.0,0.0,1,368.9
122949,B,0.0,0.0,3,593.9
122950,B,0.0,0.0,8,459.7
122951,A,14.22,0.0,2,439.8
122952,A,0.0,0.0,3,315.3
122953,A,0.0,0.0,6,483.3
122954,B,0.0,38.36,4,434.4
122955,A,38.77,0.0,4,441.0
122956,B,52.67,0.0,8,218.5
122957,A,0.0,29.84,4,401.2
122958,B,0.0,0.0,6,699.9
122959,A,135.44,0.0,3,454.0
122960,A,0.0,0.0,5,393.4
122961,B,16.88,0.0,5,288.4
122962,B,0.0,0.0,3,628.4
122963,B,0.0,0.0,8,257.7
122964,B,0.0,0.0,7,474.1
122965,B,0.0,0.0,3,687.6
122966,A,0.0,0.0,2,229.1
122967,A,0.0,0.0,5,610.8
122968,B,0.0,40.22,3,419.9
122969,B,0.0,0.0,8,526.4
122970,B,0.0,23.61,3,412.5
122971,A,0.0,0.0,7,252.4
122972,B,0.0,0.0,6,371.3
122973,A,0.0,0.0,3,385.0
122974,A,0.0,0.0,10,391.5
122975,A,0.0,0.0,5,732.9
122976,B,0.0,0.0,5,483.8
122977,A,0.0,0.0,6,364.9
122978,A,31.34,0.0,6,449.3
122979,B,5.44,21.67,9,255.7
122980,B,0.0,8.29,5,445.1
122981,A,137.95,0.0,5,271.8
122982,B,0.0,0.0,1,355.2
122983,B,23.32,0.0,6,304.0
122984,A,0.0,0.0,9,390.9
122985,B,0.0,0.0,8,894.7
122986,B,10.31,0.0,4,584.8
122987,B,0.0,114.65,4,267.7
122988,A,0.0,0.0,6,514.1
122989,B,0.0,0.0,3,466.0
122990,B,0.0,0.0,13,241.3
122991,B,0.0,150.18,7,536.7
122992,B,0.0,0.0,5,468.6
122993,B,24.92,0.0,5,556.6
122994,B,56.44,0.0,6,295.4
122995,B,0.0,20.9,5,283.9
122996,A,43.04,0.0,6,605.9
122997,A,34.09,0.0,5,515.6
122998,A,0.0,28.09,5,301.9
122999,B,0.0,0.0,5,443.8
123000,A,0.0,0.0,1,311.7
123001,A,0.0,25.88,7,507.6
123002,A,24.92,26.29,5,304.0
123003,B,0.0,0.0,7,313.6
123004,A,0.0,0.0,5,333.6
123005,B,0.0,0.0,1,511.9
123006,A,0.0,15.41,4,435.3
123007,B,30.42,0.0,8,282.9
123008,B,0.0,0.0,2,792.0
123009,A,0.0,0.0,6,279.3
123010,B,23.67,144.21,5,383.2
123011,A,45.68,0.0,7,404.1
123012,A,0.0,0.0,5,568.9
123013,A,24.58,0.0,7,701.4
123014,B,19.53,0.0,8,442.5
123015,B,15.35,89.37,2,684.2
123016,B,0.0,0.0,5,637.2
123017,A,0.0,0.0,5,453.9
123018,B,28.29,0.0,5,483.2
123019,B,0.0,0.0,8,523.2
123020,B,0.0,0.0,4,365.2
123021,A,17.37,0.0,4,470.5
123022,A,0.0,24.56,4,411.9
123023,A,0.0,46.52,6,615.0
123024,B,26.87,0.0,3,735.6
123025,B,0.0,0.0,3,443.0
123026,B,51.64,0.0,5,240.2
123027,B,0.0,0.0,4,458.0
123028,B,0.0,0.0,3,515.3
123029,B,0.0,25.68,6,252.4
123030,B,0.0,0.0,3,407.8
123031,B,0.0,28.21,5,501.7
123032,B,44.82,0.0,6,427.2
123033,A,0.0,139.55,1,327.4
123034,A,0.0,0.0,6,712.7
123035,B,0.0,50.56,4,597.0
123036,B,106.99,0.0,7,321.4
123037,A,0.0,10.9,7,288.0
123038,B,0.0,0.0,4,439.3
123039,B,69.29,168.11,3,478.4
123040,A,0.0,29.47,6,324.2
123041,B,0.0,0.0,2,475.5
123042,A,54.43,0.0,5,403.0
123043,A,0.0,0.0,8,575.4
123044,B,0.0,21.17,7,289.8
123045,B,0.0,0.0,7,459.1
123046,A,0.0,17.02,4,429.4
123047,B,0.0,0.0,3,498.5
123048,A,0.0,0.0,5,343.2
123049,A,43.09,0.0,3,422.4
123050,A,0.0,14.95,6,520.4
123051,A,0.0,61.89,3,536.0
123052,B,149.23,26.8,3,274.3
123053,B,0.0,0.0,4,331.8
123054,B,61.86,0.0,6,525.0
123055,A,187.86,0.0,7,388.2
123056,B,0.0,0.0,3,369.0
123057,B,12.62,0.0,3,272.9
123058,A,136.72,23.95,4,394.8
123059,A,0.0,0.0,6,929.5
123060,A,0.0,0.0,4,1319.0
123061,A,0.0,0.0,8,370.2
123062,A,125.78,0.0,1,574.8
123063,A,100.46,0.0,5,243.0
123064,B,0.0,0.0,6,517.2
123065,B,28.03,55.57,2,463.8
123066,B,0.0,36.28,4,282.8
123067,A,0.0,0.0,4,375.9
123068,A,0.0,0.0,4,322.7
123069,A,0.0,0.0,2,321.4
123070,B,0.0,0.0,3,419.1
123071,A,1.91,0.0,3,892.9
123072,A,0.0,0.0,5,614.1
123073,B,0.0,38.31,7,642.1
123074,B,0.0,0.0,5,402.0
123075,A,0.0,28.88,2,371.4
123076,B,0.0,0.0,11,686.1
123077,A,0.0,0.0,3,316.6
123078,A,0.0,0.0,2,707.9
123079,A,0.0,0.0,8,805.0
123080,A,0.0,0.0,8,437.9
123081,A,0.0,7.4,6,486.8
123082,B,0.0,0.0,5,260.9
123083,A,14.1,0.0,4,288.2
123084,B,0.0,0.0,8,382.0
123085,A,0.0,69.95,6,299.0
123086,B,0.0,0.0,5,451.6
123087,A,0.0,0.0,4,316.8
123088,A,18.49,0.0,5,414.8
123089,A,0.0,0.0,3,491.1
123090,A,21.55,18.76,4,347.8
123091,B,0.0,0.0,6,264.3
123092,A,0.0,0.0,9,365.8
123093,B,0.0,0.0,6,400.2
123094,B,0.0,8.61,8,463.6
123095,A,0.0,25.04,6,585.0
123096,B,0.0,0.0,6,539.3
123097,B,0.0,0.0,8,454.3
123098,A,0.0,0.0,11,213.1
123099,A,0.0,7.08,9,251.3
123100,B,0.0,16.42,4,313.1
123101,B,45.81,0.0,4,478.3
123102,B,0.0,0.0,8,449.5
123103,A,0.0,0.0,10,399.6
123104,A,0.0,0.0,5,783.1
123105,A,0.0,33.13,2,438.2
123106,A,0.0,0.0,6,479.3
123107,B,0.0,0.0,10,388.0
123108,B,0.0,0.0,3,336.0
123109,A,0.0,0.0,3,534.7
123110,A,0.0,0.0,5,486.4
123111,A,0.0,0.0,2,281.2
123112,A,0.0,0.0,5,407.4
123113,B,0.0,0.0,4,619.2
123114,B,0.0,0.0,7,329.4
123115,A,0.0,40.12,6,654.2
123116,B,0.0,0.0,8,415.1
123117,B,0.0,30.24,7,416.8
123118,B,0.0,23.53,4,627.6
123119,B,0.0,0.0,5,765.3
123120,B,0.0,24.05,8,397.8
123121,B,0.0,20.35,6,315.3
123122,B,0.0,72.37,7,315.4
123123,B,0.0,0.0,3,439.2
123124,B,0.0,0.0,2,282.3
123125,B,0.0,20.93,5,370.7
123126,A,0.0,0.0,5,194.9
123127,B,0.0,0.0,8,418.7
123128,B,0.0,0.0,11,352.7
123129,A,66.51,0.0,11,602.3
123130,B,0.0,9.9,8,537.6
123131,B,20.09,32.37,5,411.2
123132,A,0.0,0.0,7,402.1
123133,B,0.0,74.6,3,366.1
123134,A,0.0,45.63,9,289.2
123135,B,0.0,0.0,9,348.5
123136,A,0.0,249.47,3,288.4
123137,B,50.55,0.0,5,383.5
123138,A,0.0,0.0,6,340.7
123139,B,0.0,85.04,3,452.6
123140,B,0.0,0.0,7,376.0
123141,B,0.0,0.0,3,225.3
123142,B,5.03,0.0,3,460.1
123143,B,0.0,0.0,4,308.3
123144,A,0.0,10.2,9,767.1
123145,B,0.0,24.28,3,491.5
123146,B,0.0,5.32,2,752.4
123147,A,0.0,0.0,5,222.8
123148,A,0.0,0.0,8,347.9
123149,A,25.1,0.0,5,437.1
123150,A,9.66,20.01,2,427.1
123151,A,52.42,0.0,5,310.7
123152,A,0.0,0.0,9,358.1
123153,B,79.65,0.0,9,579.1
123154,B,160.39,0.0,2,347.3
123155,B,0.0,0.0,5,371.4
123156,A,38.19,23.81,1,238.6
123157,A,0.0,0.0,6,278.3
123158,A,7.06,0.0,8,639.3
123159,A,0.0,0.0,3,365.5
123160,B,19.99,0.0,5,349.7
123161,B,0.0,56.34,6,547.9
123162,B,0.0,0.0,4,529.2
123163,A,15.59,0.0,7,469.3
123164,A,28.59,0.0,4,235.9
123165,B,0.0,0.0,7,421.1
123166,B,0.0,34.94,3,615.2
123167,A,20.09,0.0,8,636.0
123168,A,0.0,0.0,7,666.8
123169,B,0.0,0.0,2,496.5
123170,A,0.0,6.32,5,475.4
123171,B,0.0,0.0,6,879.7
123172,A,0.0,22.28,3,481.1
123173,B,0.0,0.0,7,333.8
123174,B,27.73,0.0,2,466.5
123175,A,0.0,0.0,8,390.9
123176,A,0.0,0.0,4,713.6
123177,A,20.63,0.0,10,875.9
123178,B,0.0,6.28,4,685.3
123179,A,26.21,0.0,2,177.7
123180,A,0.0,29.24,4,290.8
123181,A,47.58,0.0,5,410.6
123182,B,99.59,0.0,4,486.5
123183,B,0.0,0.0,5,339.7
123184,A,0.0,0.0,10,368.5
123185,B,0.0,0.0,7,286.8
123186,A,0.0,0.0,8,298.2
123187,B,0.0,0.0,6,417.1
123188,A,0.0,0.0,3,425.6
123189,A,0.0,0.0,7,446.2
123190,B,0.0,81.03,12,542.1
123191,B,0.0,0.0,8,608.8
123192,B,0.0,14.91,4,652.9
123193,A,0.0,0.0,3,388.5
123194,B,0.0,0.0,6,474.5
123195,A,20.23,45.88,7,392.1
123196,B,40.13,0.0,4,706.6
123197,B,63.23,17.87,5,276.1
123198,A,0.0,52.04,3,395.0
123199,A,20.44,0.0,7,703.7
123200,A,0.0,26.4,3,445.6
123201,A,12.45,0.0,5,264.3
123202,A,0.0,0.0,9,225.1
123203,A,0.0,26.67,4,320.4
123204,A,0.0,33.5,2,296.9
123205,A,18.52,37.16,3,542.9
123206,A,227.08,22.89,7,662.5
123207,A,0.0,3.49,7,418.1
123208,A,35.2,0.0,5,524.3
123209,A,0.0,73.21,3,753.6
123210,A,0.0,0.0,3,563.0
123211,B,0.0,0.0,5,470.5
123212,B,0.0,0.0,2,323.6
123213,B,0.0,35.51,9,769.6
123214,B,0.0,0.0,6,430.5
123215,A,0.0,0.0,6,336.9
123216,A,0.0,0.0,3,457.2
123217,A,0.0,0.0,3,584.7
123218,A,21.64,60.2,2,475.4
123219,A,0.0,0.0,7,574.8
123220,A,30.73,64.48,4,429.9
123221,A,0.0,0.0,4,623.7
123222,A,0.0,0.0,3,399.0
123223,A,0.0,30.35,1,361.7
123224,A,53.03,0.0,4,349.6
123225,B,0.0,0.0,4,534.8
123226,A,33.51,0.0,6,470.9
123227,B,112.71,0.0,9,508.0
123228,A,17.47,0.0,2,202.3
123229,A,6.71,0.0,2,326.1
123230,B,0.0,88.25,7,340.2
123231,B,29.77,226.6,4,445.6
123232,B,0.0,110.42,7,397.0
123233,B,173.8,0.0,2,451.6
123234,B,0.0,225.01,5,565.0
123235,B,0.0,0.0,5,278.9
123236,A,163.29,0.0,4,484.0
123237,B,0.0,0.0,3,451.6
123238,B,0.0,0.0,8,285.5
123239,B,0.0,0.0,7,798.2
123240,B,0.0,0.0,7,431.2
123241,B,0.0,0.0,5,333.9
123242,A,0.0,0.0,4,120.5
123243,B,0.0,30.69,4,328.7
123244,B,0.0,0.0,4,420.3
123245,A,0.0,34.92,1,414.0
123246,A,17.26,0.0,4,490.6
123247,A,0.0,60.66,7,543.8
123248,B,0.0,0.0,6,575.3
123249,B,0.0,0.0,5,468.2
123250,A,0.0,0.0,4,218.8
123251,A,0.0,0.0,4,403.0
123252,B,0.0,0.0,5,697.8
123253,A,0.0,0.0,4,397.7
123254,B,0.0,0.0,1,593.1
123255,A,0.0,0.0,7,528.9
123256,B,0.0,19.23,3,229.9
123257,B,36.08,42.93,6,661.2
123258,B,0.0,0.0,6,411.2
123259,B,28.18,40.67,3,427.7
123260,A,59.34,0.0,3,680.5
123261,A,0.0,0.0,4,343.1
123262,A,0.0,0.0,4,510.5
123263,B,31.34,0.0,4,576.2
123264,A,27.02,0.0,5,218.0
123265,A,0.0,0.0,3,520.8
123266,B,12.88,23.71,5,202.5
123267,A,0.0,0.0,4,663.2
123268,A,0.0,0.0,8,364.0
123269,A,0.0,12.31,10,461.4
123270,B,0.0,48.54,3,441.7
123271,A,0.0,86.8,2,695.7
123272,A,21.63,0.0,4,363.3
123273,B,0.0,27.07,4,197.7
123274,B,0.0,0.0,2,385.0
123275,B,14.53,21.98,7,728.1
123276,B,0.0,0.0,4,638.5
123277,B,0.0,0.0,4,259.8
123278,A,0.0,36.82,5,640.9
123279,A,0.0,0.0,6,803.5
123280,A,0.0,0.0,9,379.2
123281,B,6.66,0.0,6,277.6
123282,B,0.0,16.47,6,344.9
123283,A,0.0,22.71,3,214.4
123284,A,0.0,0.0,6,515.7
123285,B,0.0,4.13,6,400.5
123286,B,0.0,36.6,5,400.5
123287,A,53.11,0.0,6,342.6
123288,A,0.0,0.0,5,388.7
123289,A,22.03,0.0,7,638.8
123290,B,0.0,0.0,7,759.0
123291,A,0.0,0.0,5,272.9
123292,A,0.0,0.0,1,467.7
123293,B,0.0,0.0,5,292.5
123294,A,0.0,0.0,4,430.3
123295,A,0.0,36.03,4,216.4
123296,A,0.0,0.0,4,467.0
123297,B,26.98,16.33,5,268.0
123298,A,0.0,17.44,2,717.8
123299,A,0.0,0.0,2,588.1
123300,A,31.2,0.0,7,263.8
123301,B,0.0,0.0,9,429.4
123302,A,0.0,34.48,5,506.8
123303,B,0.0,24.93,4,619.5
123304,A,0.0,13.2,8,598.0
123305,A,0.0,0.0,10,428.9
123306,A,0.0,0.0,5,432.0
123307,B,0.0,0.0,5,434.7
123308,A,0.0,0.0,4,387.5
123309,B,12.33,29.28,8,359.9
123310,B,0.0,35.0,3,326.9
123311,B,0.0,0.0,3,547.6
123312,B,0.0,0.0,5,293.0
123313,A,0.0,0.0,4,720.1
123314,A,0.0,45.52,3,566.3
123315,A,55.65,0.0,4,390.9
123316,B,0.0,0.0,4,673.8
123317,A,23.47,0.0,5,382.5
123318,B,15.6,0.0,7,558.6
123319,A,0.0,0.0,2,506.2
123320,A,48.41,31.64,6,506.3
123321,A,37.06,0.0,8,500.9
123322,A,0.0,0.0,6,270.1
123323,B,0.0,0.0,2,389.5
123324,B,0.0,55.52,5,508.8
123325,A,0.0,0.0,5,381.0
123326,B,0.0,0.0,3,508.6
123327,B,74.53,38.11,4,363.7
123328,B,0.0,7.68,3,569.4
123329,B,0.0,0.0,3,304.0
123330,B,27.47,0.0,6,367.2
123331,A,0.0,38.07,9,528.5
123332,A,0.0,0.0,9,177.3
123333,B,0.0,0.0,8,747.9
123334,A,45.16,0.0,11,473.5
123335,B,22.11,0.0,5,372.9
123336,A,0.0,0.0,6,356.6
123337,B,32.38,0.0,4,485.7
123338,A,0.0,0.0,7,680.9
123339,A,26.34,30.02,4,513.9
123340,B,0.0,0.0,4,499.9
123341,A,0.0,43.42,5,622.0
123342,A,0.0,66.32,4,425.8
123343,A,0.0,0.0,8,430.0
123344,A,0.0,0.0,4,599.7
123345,A,0.0,32.89,7,368.8
123346,A,0.0,0.0,8,354.3
123347,B,0.0,0.0,4,469.3
123348,A,38.19,0.0,4,745.9
123349,B,0.0,14.57,6,489.0
123350,A,88.49,34.65,6,1216.7
123351,A,29.05,46.05,5,677.4
123352,A,0.0,0.0,5,431.8
123353,A,115.07,0.0,1,493.0
123354,B,0.0,0.0,5,368.5
123355,A,0.0,0.0,8,461.2
123356,B,0.0,0.0,3,477.6
123357,B,32.66,0.0,4,273.7
123358,A,0.0,25.71,5,429.7
123359,A,0.0,0.0,2,252.6
123360,B,0.0,0.0,4,778.8
123361,A,0.0,0.0,4,501.0
123362,A,0.0,0.0,5,459.3
123363,A,0.0,12.7,9,503.5
123364,B,62.6,0.0,7,258.8
123365,A,0.0,0.0,5,413.3
123366,B,9.2,0.0,5,539.0
123367,A,0.0,0.0,5,355.0
123368,B,0.0,0.0,3,208.6
123369,A,0.0,0.0,4,278.6
123370,A,19.3,34.42,3,781.5
123371,B,0.0,40.46,10,439.1
123372,B,6.38,0.0,8,415.5
123373,A,21.74,0.0,3,454.6
123374,B,29.39,0.0,4,399.8
123375,A,0.0,0.0,3,457.7
123376,A,0.0,25.92,8,271.5
123377,A,0.0,0.0,2,383.3
123378,B,0.0,14.56,5,573.3
123379,A,0.0,0.0,7,554.4
123380,A,16.91,0.0,1,541.0
123381,A,24.16,0.0,6,572.9
123382,A,0.0,0.0,4,342.3
123383,B,0.0,0.0,5,544.8
123384,A,0.0,39.1,7,223.3
123385,A,0.0,0.0,6,444.4
123386,B,49.07,0.0,5,339.3
123387,B,0.0,0.0,3,665.6
123388,B,0.0,54.03,5,477.6
123389,B,0.0,33.08,8,229.4
123390,B,0.0,0.0,7,446.7
123391,B,0.0,54.22,3,1008.3
123392,A,0.0,0.0,2,503.5
123393,A,281.54,0.0,8,733.3
123394,A,0.0,0.0,4,232.3
123395,B,0.0,0.0,13,368.5
123396,A,0.0,0.0,4,463.5
123397,B,0.0,10.88,1,601.3
123398,A,0.0,0.0,8,294.0
123399,A,0.0,0.0,4,228.7
123400,A,0.0,0.0,6,279.1
123401,B,0.0,0.0,3,627.4
123402,A,0.0,29.29,4,679.4
123403,B,0.0,0.0,3,501.7
123404,A,19.3,0.0,5,324.9
123405,B,0.0,32.17,12,520.3
123406,A,0.0,0.0,4,639.5
123407,B,0.0,0.0,6,551.6
123408,B,0.0,0.0,2,492.8
123409,B,45.3,57.37,9,213.6
123410,A,0.0,38.34,5,183.4
123411,A,0.0,0.0,6,240.3
123412,B,15.58,0.0,3,450.2
123413,B,0.0,0.0,3,638.6
123414,A,0.0,0.0,6,212.6
123415,A,0.0,127.49,8,519.1
123416,A,0.0,35.24,3,509.2
123417,B,0.0,29.68,4,432.2
123418,A,0.0,0.0,5,530.8
123419,B,0.0,0.0,3,383.9
123420,A,0.0,0.0,2,406.8
123421,A,0.0,0.0,7,450.2
123422,A,0.0,18.55,6,479.6
123423,A,0.0,0.0,3,325.8
123424,B,0.0,67.49,8,334.1
123425,B,9.12,0.0,5,240.3
123426,B,0.0,0.0,4,504.9
123427,B,119.73,0.0,5,564.7
123428,B,0.0,10.49,4,342.2
123429,A,0.0,0.0,4,318.1
123430,B,0.0,0.0,8,474.2
123431,A,24.14,0.0,5,892.9
123432,B,51.4,0.0,4,423.0
123433,A,0.0,0.0,7,304.2
123434,A,72.32,0.0,5,219.7
123435,B,38.07,0.0,4,290.4
123436,B,0.0,0.0,3,380.6
123437,B,17.5,28.94,6,402.4
123438,B,0.0,68.5,4,498.7
123439,A,0.0,0.0,8,474.3
123440,A,0.0,0.0,6,566.6
123441,B,0.0,46.0,3,318.0
123442,A,0.0,0.0,6,316.6
123443,B,0.0,0.0,5,568.2
123444,A,30.53,13.42,0,310.8
123445,A,0.0,6.24,2,341.1
123446,A,0.0,0.0,8,260.2
123447,A,0.0,0.0,5,622.7
123448,A,0.0,0.0,7,536.6
123449,A,0.0,23.01,5,524.5
123450,B,0.0,0.0,1,380.5
123451,B,36.12,41.66,5,258.2
123452,B,0.0,24.28,8,255.4
123453,B,13.55,93.51,4,570.6
123454,A,52.54,13.37,8,465.8
123455,A,0.0,0.0,2,350.7
123456,A,0.0,20.19,4,561.6
123457,A,81.47,0.0,8,750.8
123458,B,0.0,0.0,4,534.5
123459,B,0.0,0.0,3,426.4
123460,A,11.09,0.0,5,640.6
123461,B,0.0,0.0,3,246.3
123462,A,0.0,0.0,3,554.7
123463,A,0.0,0.0,4,241.6
123464,B,0.0,0.0,5,450.3
123465,B,0.0,56.15,4,523.3
123466,A,0.0,0.0,4,304.5
123467,A,9.94,0.0,5,455.2
123468,A,0.0,0.0,10,275.5
123469,B,0.0,0.0,7,578.3
123470,A,0.0,0.0,5,344.0
123471,B,0.0,13.24,1,360.2
123472,B,0.0,0.0,3,345.1
123473,A,0.0,0.0,10,701.6
123474,A,25.8,0.0,3,576.4
123475,A,0.0,0.0,6,814.0
123476,B,0.0,0.0,5,587.4
123477,A,0.0,26.47,8,294.6
123478,B,26.08,0.0,1,420.5
123479,B,33.07,0.0,3,696.9
123480,A,81.94,18.39,6,333.0
123481,B,0.0,24.11,6,576.6
123482,A,62.73,0.0,2,514.0
123483,A,0.0,29.26,3,630.6
123484,B,0.0,0.0,5,431.5
123485,A,0.0,0.0,6,343.9
123486,A,0.0,0.0,5,490.7
123487,B,0.0,20.1,6,865.6
123488,B,66.04,0.0,5,506.0
123489,B,0.0,25.48,9,222.9
123490,B,0.0,0.0,3,483.0
123491,B,0.0,0.0,6,347.1
123492,A,0.0,31.9,6,432.6
123493,B,0.0,29.68,9,590.8
123494,A,0.0,0.0,7,385.1
123495,A,22.92,108.5,5,234.1
123496,B,0.0,0.0,6,131.8
123497,A,0.0,0.0,6,501.5
123498,B,106.5,0.0,7,569.9
123499,B,40.24,0.0,8,215.7
123500,B,0.0,0.0,5,380.6
123501,A,0.0,0.0,3,961.3
123502,A,0.0,0.0,2,407.6
123503,A,0.0,0.0,8,393.5
123504,A,12.73,0.0,3,226.8
123505,B,36.68,0.0,3,539.9
123506,A,0.0,0.0,10,1218.6
123507,B,0.0,0.0,6,429.7
123508,A,0.0,0.0,8,554.8
123509,A,0.0,122.75,2,295.6
123510,A,24.66,0.0,3,452.4
123511,B,0.0,0.0,6,274.1
123512,A,40.31,0.0,5,373.0
123513,A,16.64,0.0,3,450.6
123514,B,0.0,0.0,5,311.9
123515,B,0.0,0.0,2,568.7
123516,B,0.0,20.55,5,299.3
123517,A,0.0,0.0,1,419.1
123518,B,40.7,0.0,7,579.9
123519,A,0.0,0.0,2,581.8
123520,B,0.0,0.0,3,253.6
123521,A,0.0,8.0,6,501.0
123522,A,0.0,0.0,3,474.2
123523,B,88.46,0.0,6,460.3
123524,A,0.0,0.0,9,490.8
123525,B,0.0,0.0,3,528.8
123526,A,0.0,0.0,5,432.9
123527,B,0.0,0.0,7,421.4
123528,B,33.26,0.0,4,628.3
123529,A,0.0,0.0,8,634.7
123530,A,0.0,57.17,8,388.2
123531,A,0.0,0.0,4,608.1
123532,B,36.97,0.0,4,631.5
123533,B,0.0,0.0,7,235.5
123534,A,0.0,26.2,6,598.0
123535,A,0.0,0.0,8,491.2
123536,A,0.0,0.0,2,407.6
123537,A,22.0,0.0,3,365.6
123538,A,18.29,8.69,5,487.9
123539,A,0.0,0.0,3,533.8
123540,B,0.0,0.0,4,308.3
123541,A,0.0,0.0,3,512.8
123542,B,0.0,0.0,10,378.7
123543,A,0.0,0.0,5,475.1
123544,A,0.0,0.0,4,491.7
123545,A,0.0,76.42,3,283.1
123546,B,0.0,0.0,7,433.6
